date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag3,weather_precip_sum_lag1,weather_precip_sum_lag3,weather_wind_mean_lag1,weather_wind_mean_lag3,holiday_count_lag1,holiday_count_lag3,is_weekend_lag1,is_weekend_lag3,season_sin,season_cos,value_lag1,value_lag2,value_lag12,value_roll_mean_3,value_roll_mean_6,value_roll_mean_12,Days,target,predictor,var1,var2,Industrial_Production,Consumer_Price_Index,Oil,API_WELLNO,ReportDate
2004-11-01,28436.40476,15.864366666666667,219.414,13.082400000000002,2,0.2666666666666666,23.385258064516133,27.651645161290325,84.27600000000001,52.88700000000001,12.428064516129034,9.70667741935484,1.0,0.0,0.3225806451612903,0.2903225806451613,-0.5000000000000004,0.8660254037844384,32782.26394,35314.81494,28094.336,32177.827879999993,34931.037585000005,32278.19366083333,1400,28436.40476,32782.26394,28436.40476,32782.26394,28436.40476,32782.26394,28436.40476,entity_001,2004-11-01
2004-12-01,32001.01737,10.507193548387098,35.401,12.577000000000002,3,0.2580645161290322,15.864366666666667,26.26383333333333,219.414,27.826,13.082400000000002,9.159,2.0,1.0,0.2666666666666666,0.2666666666666666,-2.4492935982947064e-16,1.0,28436.40476,32782.26394,29040.209,31073.22869,34366.38697,32524.927691666668,1430,32001.01737,28436.40476,32001.01737,28436.40476,32001.01737,28436.40476,32001.01737,entity_001,2004-12-01
2005-01-01,31494.10371,12.028806451612905,78.46100000000001,13.332612903225808,2,0.3225806451612903,10.507193548387098,23.385258064516133,35.401,84.27600000000001,12.577000000000002,12.428064516129034,3.0,1.0,0.2580645161290322,0.3225806451612903,0.49999999999999994,0.8660254037844387,32001.01737,28436.40476,30156.78023,30643.841946666664,33110.77454666666,32636.371314999997,1461,31494.10371,32001.01737,31494.10371,32001.01737,31494.10371,32001.01737,31494.10371,entity_001,2005-01-01
2005-02-01,27232.63973,12.959,88.46100000000001,11.909750000000004,1,0.2857142857142857,12.028806451612905,15.864366666666667,78.46100000000001,219.414,13.332612903225808,13.082400000000002,2.0,2.0,0.3225806451612903,0.2666666666666666,0.8660254037844386,0.5000000000000001,31494.10371,32001.01737,28775.70301,30242.586936666663,31210.207408333332,32507.78270833333,1492,27232.63973,31494.10371,27232.63973,31494.10371,27232.63973,31494.10371,27232.63973,entity_001,2005-02-01
2005-03-01,28585.76256,15.019032258064518,72.71400000000001,12.802225806451611,0,0.2580645161290322,12.959,10.507193548387098,88.46100000000001,35.401,11.909750000000004,12.577000000000002,1.0,3.0,0.2857142857142857,0.2580645161290322,1.0,6.123233995736766e-17,27232.63973,31494.10371,28321.40846,29104.168666666665,30088.69867833333,32529.81221666667,1520,28585.76256,27232.63973,28585.76256,27232.63973,28585.76256,27232.63973,28585.76256,entity_001,2005-03-01
2005-04-01,27803.14446,19.506100000000004,38.620000000000005,15.018566666666668,0,0.3,15.019032258064518,12.028806451612905,72.71400000000001,78.46100000000001,12.802225806451611,13.332612903225808,0.0,2.0,0.2580645161290322,0.3225806451612903,0.8660254037844387,-0.49999999999999983,28585.76256,27232.63973,27791.93135,27873.848916666666,29258.845431666665,32530.746642500002,1551,27803.14446,28585.76256,27803.14446,28585.76256,27803.14446,28585.76256,27803.14446,entity_001,2005-04-01
2005-05-01,33121.91804,23.45293548387097,70.73100000000001,11.482225806451616,1,0.2903225806451613,19.506100000000004,12.959,38.620000000000005,88.46100000000001,15.018566666666668,11.909750000000004,0.0,1.0,0.3,0.2857142857142857,0.49999999999999994,-0.8660254037844387,27803.14446,28585.76256,33666.06637,29836.94168666666,30039.76431166667,32485.400948333332,1581,33121.91804,27803.14446,33121.91804,27803.14446,33121.91804,27803.14446,33121.91804,entity_001,2005-05-01
2005-06-01,38446.04192,28.338600000000003,13.253000000000002,11.196966666666668,0,0.2666666666666666,23.45293548387097,15.019032258064518,70.73100000000001,72.71400000000001,11.482225806451616,12.802225806451611,1.0,0.0,0.2903225806451613,0.2580645161290322,1.2246467991473532e-16,-1.0,33121.91804,27803.14446,35388.92106,33123.70147333333,31113.935070000003,32740.16102,1612,38446.04192,33121.91804,38446.04192,33121.91804,38446.04192,33121.91804,38446.04192,entity_001,2005-06-01
2005-07-01,40485.60544,29.05770967741936,91.06600000000002,9.12935483870968,1,0.3225806451612903,28.338600000000003,19.506100000000004,13.253000000000002,38.620000000000005,11.196966666666668,15.018566666666668,0.0,0.0,0.2666666666666666,0.3,-0.4999999999999998,-0.8660254037844388,38446.04192,33121.91804,39027.77825,37351.18846666667,32612.518691666668,32861.64661916666,1642,40485.60544,38446.04192,40485.60544,38446.04192,40485.60544,38446.04192,40485.60544,entity_001,2005-07-01
2005-08-01,41581.3042,29.783967741935488,23.899000000000004,8.632967741935484,0,0.2580645161290322,29.05770967741936,23.45293548387097,91.06600000000002,70.73100000000001,9.12935483870968,11.482225806451616,1.0,1.0,0.3225806451612903,0.2903225806451613,-0.8660254037844384,-0.5000000000000004,40485.60544,38446.04192,38636.04256,40170.98385333333,35003.96277,33107.08508916667,1673,41581.3042,40485.60544,41581.3042,40485.60544,41581.3042,40485.60544,41581.3042,entity_001,2005-08-01
2005-09-01,36934.56434,28.88330000000001,47.57300000000001,10.763633333333336,1,0.2666666666666666,29.783967741935488,28.338600000000003,23.899000000000004,13.253000000000002,8.632967741935484,11.196966666666668,0.0,0.0,0.2580645161290322,0.2666666666666666,-1.0,-1.8369701987210297e-16,41581.3042,40485.60544,35314.81494,39667.15799333333,36395.42973333333,33242.06420583333,1704,36934.56434,41581.3042,36934.56434,41581.3042,36934.56434,41581.3042,36934.56434,entity_001,2005-09-01
2005-10-01,30402.2021,21.55741935483871,33.447,11.099290322580648,1,0.3225806451612903,28.88330000000001,29.05770967741936,47.57300000000001,91.06600000000002,10.763633333333336,9.12935483870968,1.0,1.0,0.2666666666666666,0.3225806451612903,-0.8660254037844386,0.5000000000000001,36934.56434,41581.3042,32782.26394,36306.023546666656,36828.60600666667,33043.725719166665,1734,30402.2021,36934.56434,30402.2021,36934.56434,30402.2021,36934.56434,30402.2021,entity_001,2005-10-01
2005-11-01,29013.50807,17.34756666666667,34.68000000000001,12.843400000000004,2,0.2666666666666666,21.55741935483871,29.783967741935488,33.447,23.899000000000004,11.099290322580648,8.632967741935484,1.0,0.0,0.3225806451612903,0.2580645161290322,-0.5000000000000004,0.8660254037844384,30402.2021,36934.56434,28436.40476,32116.758169999997,36143.87101166666,33091.81766166667,1765,29013.50807,30402.2021,29013.50807,30402.2021,29013.50807,30402.2021,29013.50807,entity_001,2005-11-01
