SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
12/31/2024 00:00:13,N,173.5,0
12/31/2024 00:15:10,N,167.9,0
12/31/2024 00:30:11,N,165,0
12/31/2024 00:45:11,N,164.9,0
12/31/2024 01:00:15,N,162.9,0
12/31/2024 01:15:11,N,163.5,0
12/31/2024 01:30:10,N,160.7,0
12/31/2024 01:45:11,N,160.4,0
12/31/2024 02:00:14,N,157.6,0
12/31/2024 02:15:11,N,158.1,0
12/31/2024 02:30:11,N,155.9,0
12/31/2024 02:45:12,N,158.1,0
12/31/2024 03:00:12,N,157.1,0
12/31/2024 03:15:11,N,157.4,0
12/31/2024 03:30:11,N,156.8,0
12/31/2024 03:45:12,N,159,0
12/31/2024 04:00:14,N,160,0
12/31/2024 04:15:11,N,160.7,0
12/31/2024 04:30:12,N,161.9,0
12/31/2024 04:45:10,N,164.6,0
12/31/2024 05:00:12,N,164.7,0
12/31/2024 05:15:10,N,170.2,0
12/31/2024 05:30:10,N,170.4,0
12/31/2024 05:45:10,N,173.8,0
12/31/2024 06:00:13,N,176.8,0
12/31/2024 06:15:11,N,182.8,0
12/31/2024 06:30:10,N,185.8,0
12/31/2024 06:45:10,N,186.5,0
12/31/2024 07:00:11,N,188.7,0
12/31/2024 07:15:10,N,194,0
12/31/2024 07:30:10,N,194.8,0
12/31/2024 07:45:10,N,198.7,0
12/31/2024 08:00:11,N,203.9,0
12/31/2024 08:15:09,N,204.1,0
12/31/2024 08:30:11,N,207.3,0
12/31/2024 08:45:09,N,208,0
12/31/2024 09:00:12,N,205.1,0
12/31/2024 09:15:10,N,204,0
12/31/2024 09:30:10,N,206.5,0
12/31/2024 09:45:10,N,207.4,0
12/31/2024 10:00:11,N,205,0
12/31/2024 10:15:10,N,206.5,0
12/31/2024 10:30:09,N,206.7,0
12/31/2024 10:45:09,N,205.9,0
12/31/2024 11:00:09,N,206.7,0
12/31/2024 11:15:08,N,207.3,0
12/31/2024 11:30:08,N,206.3,0
12/31/2024 11:45:08,N,203.6,0
12/31/2024 12:00:10,N,202,0
12/31/2024 12:15:09,N,202.2,0
12/31/2024 12:30:10,N,200.7,0
12/31/2024 12:45:08,N,199.6,0
12/31/2024 13:00:10,N,200.3,0
12/31/2024 13:15:09,N,200.1,0
12/31/2024 13:30:10,N,198.8,0
12/31/2024 13:45:09,N,199,0
12/31/2024 14:00:12,N,198.1,0
12/31/2024 14:15:10,N,197,0
12/31/2024 14:30:09,N,196,0
12/31/2024 14:45:09,N,197.8,0
12/31/2024 15:00:11,N,197.3,0
12/31/2024 15:15:09,N,197.7,0
12/31/2024 15:30:10,N,198.1,0
12/31/2024 15:45:10,N,199.3,0
12/31/2024 16:00:13,N,198.8,0
12/31/2024 16:15:10,N,196.1,0
12/31/2024 16:30:11,N,200.4,0
12/31/2024 16:45:09,N,204.7,0
12/31/2024 17:00:11,N,203,0
12/31/2024 17:15:09,N,206.7,0
12/31/2024 17:30:09,N,208.1,0
12/31/2024 17:45:10,N,213.8,0
12/31/2024 18:00:13,N,216.4,0
12/31/2024 18:15:09,N,218,0
12/31/2024 18:30:10,N,218.5,0
12/31/2024 18:45:10,N,218.5,0
12/31/2024 19:00:11,N,215.5,0
12/31/2024 19:15:09,N,216.2,0
12/31/2024 19:30:12,N,216.5,0
12/31/2024 19:45:10,N,214.9,0
12/31/2024 20:00:11,N,213.6,0
12/31/2024 20:15:10,N,214.1,0
12/31/2024 20:30:10,N,213.2,0
12/31/2024 20:45:10,N,211.8,0
12/31/2024 21:00:11,N,209.9,0
12/31/2024 21:15:10,N,207.7,0
12/31/2024 21:30:11,N,208.8,0
12/31/2024 21:45:12,N,206.2,0
12/31/2024 22:00:14,N,207.6,0
12/31/2024 22:15:10,N,204.5,0
12/31/2024 22:30:10,N,202.8,0
12/31/2024 22:45:10,N,202.8,0
12/31/2024 23:00:12,N,201,0
12/31/2024 23:15:10,N,200.6,0
12/31/2024 23:30:10,N,198,0
12/31/2024 23:45:11,N,198.8,0
