SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
01/07/2025 00:00:14,N,334.5,0
01/07/2025 00:15:10,N,327.1,0
01/07/2025 00:30:11,N,324.2,0
01/07/2025 00:45:11,N,326.1,0
01/07/2025 01:00:19,N,327.2,0
01/07/2025 01:15:10,N,324.9,0
01/07/2025 01:30:11,N,326.5,0
01/07/2025 01:45:10,N,327.2,0
01/07/2025 02:00:16,N,331.6,0
01/07/2025 02:15:11,N,328.9,0
01/07/2025 02:30:11,N,326.6,0
01/07/2025 02:45:10,N,325.1,0
01/07/2025 03:00:12,N,325,0
01/07/2025 03:15:10,N,324.3,0
01/07/2025 03:30:11,N,326.1,0
01/07/2025 03:45:12,N,324.3,0
01/07/2025 04:00:13,N,325.9,0
01/07/2025 04:15:10,N,324.7,0
01/07/2025 04:30:12,N,326.7,0
01/07/2025 04:45:10,N,325.6,0
01/07/2025 05:00:13,N,328.6,0
01/07/2025 05:15:10,N,330.2,0
01/07/2025 05:30:10,N,329.8,0
01/07/2025 05:45:10,N,332.2,0
01/07/2025 06:00:11,N,334.8,0
01/07/2025 06:15:10,N,333.1,0
01/07/2025 06:30:10,N,340.2,0
01/07/2025 06:45:11,N,338.1,0
01/07/2025 07:00:12,N,339.6,0
01/07/2025 07:15:10,N,340.7,0
01/07/2025 07:30:11,N,337,0
01/07/2025 07:45:11,N,337.8,0
01/07/2025 08:00:17,N,328.2,0
01/07/2025 08:15:10,N,325.9,0
01/07/2025 08:30:11,N,333.6,0
01/07/2025 08:45:10,N,337.3,0
01/07/2025 09:00:12,N,342.2,0
01/07/2025 09:15:11,N,347.4,0
01/07/2025 09:30:11,N,351.9,0
01/07/2025 09:45:11,N,354.5,0
01/07/2025 10:00:12,N,355.8,0
01/07/2025 10:15:10,N,348,0
01/07/2025 10:30:11,N,348.2,0
01/07/2025 10:45:11,N,347.3,0
01/07/2025 11:00:12,N,345.4,0
01/07/2025 11:15:10,N,350.5,0
01/07/2025 11:30:10,N,332.6,0
01/07/2025 11:45:10,N,3.6,0
01/07/2025 12:00:11,N,319.7,0
01/07/2025 12:15:09,N,316.4,0
01/07/2025 12:30:10,N,312.1,0
01/07/2025 12:45:09,N,308.9,0
01/07/2025 13:00:11,N,303.9,0
01/07/2025 13:15:09,N,300.1,0
01/07/2025 13:30:09,N,301.3,0
01/07/2025 13:45:10,N,301.5,0
01/07/2025 14:00:11,N,299.5,0
01/07/2025 14:15:09,N,294.3,0
01/07/2025 14:30:10,N,292.7,0
01/07/2025 14:45:11,N,289.4,0
01/07/2025 15:00:11,N,287,0
01/07/2025 15:15:09,N,285.1,0
01/07/2025 15:30:10,N,285.3,0
01/07/2025 15:45:09,N,288.1,0
01/07/2025 16:00:14,N,292.9,0
01/07/2025 16:15:09,N,288.4,0
01/07/2025 16:30:10,N,293.1,0
01/07/2025 16:45:09,N,294.9,0
01/07/2025 17:00:11,N,298.1,0
01/07/2025 17:15:10,N,301.1,0
01/07/2025 17:30:09,N,311,0
01/07/2025 17:45:08,N,317.3,0
01/07/2025 18:00:13,N,323.1,0
01/07/2025 18:15:09,N,328,0
01/07/2025 18:30:09,N,332.1,0
01/07/2025 18:45:09,N,333.1,0
01/07/2025 19:00:11,N,332.8,0
01/07/2025 19:15:09,N,332.7,0
01/07/2025 19:30:09,N,333.1,0
01/07/2025 19:45:09,N,334,0
01/07/2025 20:00:11,N,333,0
01/07/2025 20:15:10,N,333.9,0
01/07/2025 20:30:10,N,336.3,0
01/07/2025 20:45:09,N,332.9,0
01/07/2025 21:00:11,N,328.4,0
01/07/2025 21:15:09,N,328.3,0
01/07/2025 21:30:16,N,327.6,0
01/07/2025 21:45:10,N,325.3,0
01/07/2025 22:00:13,N,322.7,0
01/07/2025 22:15:09,N,318.9,0
01/07/2025 22:30:09,N,315.3,0
01/07/2025 22:45:09,N,312.5,0
01/07/2025 23:00:12,N,309.5,0
01/07/2025 23:15:09,N,308.6,0
01/07/2025 23:30:10,N,302.1,0
01/07/2025 23:45:09,N,302,0
