SCED Time Stamp,Repeated Hour Flag,SUM TELEM DSR LOAD,SUM TELEM DSR GEN
01/08/2025 00:00:22,N,298.9,0
01/08/2025 00:15:10,N,298.1,0
01/08/2025 00:30:10,N,299.8,0
01/08/2025 00:45:12,N,296.9,0
01/08/2025 01:00:13,N,295.3,0
01/08/2025 01:15:10,N,295,0
01/08/2025 01:30:10,N,294.2,0
01/08/2025 01:45:09,N,293,0
01/08/2025 02:00:13,N,292.5,0
01/08/2025 02:15:12,N,292.9,0
01/08/2025 02:30:09,N,294.1,0
01/08/2025 02:45:09,N,294,0
01/08/2025 03:00:12,N,292.9,0
01/08/2025 03:15:11,N,294.3,0
01/08/2025 03:30:09,N,297.1,0
01/08/2025 03:45:11,N,298.3,0
01/08/2025 04:00:13,N,300.9,0
01/08/2025 04:15:11,N,301.5,0
01/08/2025 04:30:12,N,304.2,0
01/08/2025 04:45:10,N,308.3,0
01/08/2025 05:00:11,N,310.2,0
01/08/2025 05:15:10,N,316.6,0
01/08/2025 05:30:11,N,321.3,0
01/08/2025 05:45:10,N,325.1,0
01/08/2025 06:00:13,N,327.8,0
01/08/2025 06:15:10,N,336.8,0
01/08/2025 06:30:10,N,344.6,0
01/08/2025 06:45:10,N,348.6,0
01/08/2025 07:00:12,N,353,0
01/08/2025 07:15:10,N,357.6,0
01/08/2025 07:30:10,N,356,0
01/08/2025 07:45:11,N,353.2,0
01/08/2025 08:00:11,N,355.6,0
01/08/2025 08:15:11,N,354.6,0
01/08/2025 08:30:11,N,352.1,0
01/08/2025 08:45:10,N,349.7,0
01/08/2025 09:00:13,N,350.9,0
01/08/2025 09:15:10,N,349.7,0
01/08/2025 09:30:11,N,349.3,0
01/08/2025 09:45:11,N,350.9,0
01/08/2025 10:00:13,N,352.9,0
01/08/2025 10:15:10,N,349.9,0
01/08/2025 10:30:10,N,348.3,0
01/08/2025 10:45:11,N,345.3,0
01/08/2025 11:00:12,N,340.8,0
01/08/2025 11:15:11,N,339.9,0
01/08/2025 11:30:12,N,336.1,0
01/08/2025 11:45:10,N,329.3,0
01/08/2025 12:00:12,N,323.2,0
01/08/2025 12:15:10,N,316.7,0
01/08/2025 12:30:10,N,310.5,0
01/08/2025 12:45:10,N,308.6,0
01/08/2025 13:00:14,N,304.6,0
01/08/2025 13:15:11,N,301.4,0
01/08/2025 13:30:10,N,299,0
01/08/2025 13:45:10,N,294.9,0
01/08/2025 14:00:12,N,293.2,0
01/08/2025 14:15:10,N,288.3,0
01/08/2025 14:30:11,N,290.4,0
01/08/2025 14:45:11,N,289,0
01/08/2025 15:00:12,N,284.4,0
01/08/2025 15:15:10,N,282.5,0
01/08/2025 15:30:10,N,283.1,0
01/08/2025 15:45:10,N,278.4,0
01/08/2025 16:00:12,N,281.9,0
01/08/2025 16:15:10,N,285.1,0
01/08/2025 16:30:10,N,289.2,0
01/08/2025 16:45:10,N,289.2,0
01/08/2025 17:00:13,N,292.9,0
01/08/2025 17:15:11,N,301.6,0
01/08/2025 17:30:10,N,304.2,0
01/08/2025 17:45:11,N,310.8,0
01/08/2025 18:00:14,N,315.2,0
01/08/2025 18:15:10,N,316.7,0
01/08/2025 18:30:10,N,323.1,0
01/08/2025 18:45:11,N,324.9,0
01/08/2025 19:00:12,N,322.9,0
01/08/2025 19:15:11,N,324,0
01/08/2025 19:30:10,N,322.4,0
01/08/2025 19:45:10,N,325.7,0
01/08/2025 20:00:12,N,323.7,0
01/08/2025 20:15:10,N,324.5,0
01/08/2025 20:30:10,N,325.7,0
01/08/2025 20:45:11,N,326.7,0
01/08/2025 21:00:13,N,323.2,0
01/08/2025 21:15:11,N,322.9,0
01/08/2025 21:30:10,N,322.3,0
01/08/2025 21:45:11,N,321.9,0
01/08/2025 22:00:12,N,318.6,0
01/08/2025 22:15:11,N,315.4,0
01/08/2025 22:30:10,N,312.1,0
01/08/2025 22:45:10,N,314.4,0
01/08/2025 23:00:12,N,311.4,0
01/08/2025 23:15:11,N,309,0
01/08/2025 23:30:09,N,304.2,0
01/08/2025 23:45:11,N,302.1,0
